"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2016,10,22,"Cincinnati","East Carolina","H",31,19,NA,2
2016,10,29,"Cincinnati","Temple","V",13,34,NA,2
2016,11,5,"Cincinnati","BYU","H",3,20,NA,2
2016,11,12,"Cincinnati","UCF","V",3,24,NA,2
2016,11,18,"Cincinnati","Memphis","H",7,34,NA,2
2016,11,25,"Cincinnati","Tulsa","V",37,40,1,2
2016,9,3,"Clemson","Auburn","V",19,13,NA,2
2016,9,10,"Clemson","Troy","H",30,24,NA,2
2016,9,22,"Clemson","Georgia Tech","V",26,7,NA,2
2016,10,1,"Clemson","Louisville","H",42,36,NA,2
2016,10,7,"Clemson","Boston College","V",56,10,NA,2
2016,10,15,"Clemson","North Carolina St.","H",24,17,1,2
2016,10,29,"Clemson","Florida St.","V",37,34,NA,2
2016,11,5,"Clemson","Syracuse","H",54,0,NA,2
2016,11,12,"Clemson","Pittsburgh","H",42,43,NA,2
2016,11,19,"Clemson","Wake Forest","V",35,13,NA,2
2016,11,26,"Clemson","South Carolina","H",56,7,NA,2
2016,12,3,"Clemson","Virginia Tech","N",42,35,NA,2
2016,12,31,"Clemson","Ohio St.","N",31,0,NA,2
2017,1,9,"Clemson","Alabama","N",35,31,NA,2
2016,9,2,"Colorado","Colorado St.","N",44,7,NA,2
2016,9,17,"Colorado","Michigan","V",28,45,NA,2
2016,9,24,"Colorado","Oregon","V",41,38,NA,2
2016,10,1,"Colorado","Oregon St.","H",47,6,NA,2
2016,10,8,"Colorado","Southern California","V",17,21,NA,2
2016,10,15,"Colorado","Arizona St.","H",40,16,NA,2
2016,10,22,"Colorado","Stanford","V",10,5,NA,2
2016,11,3,"Colorado","UCLA","H",20,10,NA,2
2016,11,12,"Colorado","Arizona","V",49,24,NA,2
2016,11,19,"Colorado","Washington St.","H",38,24,NA,2
2016,11,26,"Colorado","Utah","H",27,22,NA,2
2016,12,2,"Colorado","Washington","N",10,41,NA,2
2016,12,29,"Colorado","Oklahoma St.","N",8,38,NA,2
2016,9,2,"Colorado St.","Colorado","N",7,44,NA,2
2016,9,10,"Colorado St.","UTSA","H",23,14,NA,2
2016,9,24,"Colorado St.","Minnesota","V",24,31,NA,2
2016,10,1,"Colorado St.","Wyoming","H",17,38,NA,2
2016,10,8,"Colorado St.","Utah St.","H",31,24,NA,2
2016,10,15,"Colorado St.","Boise St.","V",23,28,NA,2
2016,10,22,"Colorado St.","UNLV","V",42,23,NA,2
2016,11,5,"Colorado St.","Fresno St.","H",37,0,NA,2
2016,11,12,"Colorado St.","Air Force","V",46,49,NA,2
2016,11,19,"Colorado St.","New Mexico","H",49,31,NA,2
2016,11,26,"Colorado St.","San Diego St.","V",63,31,NA,2
2016,12,22,"Colorado St.","Idaho","N",50,61,NA,2
2016,9,10,"Duke","Wake Forest","H",14,24,NA,2
2016,9,17,"Duke","Northwestern","V",13,24,NA,2
2016,9,24,"Duke","Notre Dame","V",38,35,NA,2
2016,10,1,"Duke","Virginia","H",20,34,NA,2
2016,10,8,"Duke","Army West Point","H",13,6,NA,2
2016,10,14,"Duke","Louisville","V",14,24,NA,2
2016,10,29,"Duke","Georgia Tech","V",35,38,NA,2
2016,11,5,"Duke","Virginia Tech","H",21,24,NA,2
2016,11,10,"Duke","North Carolina","H",28,27,NA,2
2016,11,19,"Duke","Pittsburgh","V",14,56,NA,2
2016,11,26,"Duke","Miami (FL)","V",21,40,NA,2
2016,9,10,"East Carolina","North Carolina St.","H",33,30,NA,2
2016,9,17,"East Carolina","South Carolina","V",15,20,NA,2
2016,9,24,"East Carolina","Virginia Tech","V",17,54,NA,2
2016,10,1,"East Carolina","UCF","H",29,47,NA,2
2016,10,8,"East Carolina","South Fla.","V",22,38,NA,2
2016,10,22,"East Carolina","Cincinnati","V",19,31,NA,2
2016,10,29,"East Carolina","UConn","H",41,3,NA,2
2016,11,5,"East Carolina","Tulsa","V",24,45,NA,2
2016,11,12,"East Carolina","SMU","H",31,55,NA,2
2016,11,19,"East Carolina","Navy","H",31,66,NA,2
2016,11,26,"East Carolina","Temple","V",10,37,NA,2
2016,9,10,"Eastern Mich.","Missouri","V",21,61,NA,2
2016,9,17,"Eastern Mich.","Charlotte","V",37,19,NA,2
2016,9,23,"Eastern Mich.","Wyoming","H",27,24,NA,2
2016,10,1,"Eastern Mich.","Bowling Green","V",28,25,NA,2
2016,10,8,"Eastern Mich.","Toledo","H",20,35,NA,2
2016,10,15,"Eastern Mich.","Ohio","V",27,20,NA,2
2016,10,22,"Eastern Mich.","Western Mich.","V",31,45,NA,2
2016,10,29,"Eastern Mich.","Miami (OH)","H",15,28,NA,2
2016,11,8,"Eastern Mich.","Ball St.","V",48,41,NA,2
2016,11,16,"Eastern Mich.","Northern Ill.","H",24,31,1,2
2016,11,22,"Eastern Mich.","Central Mich.","H",26,21,NA,2
2016,12,23,"Eastern Mich.","Old Dominion","N",20,24,NA,2
2016,9,1,"FIU","Indiana","H",13,34,NA,2
2016,9,9,"FIU","Maryland","H",14,41,NA,2
2016,9,17,"FIU","Massachusetts","V",13,21,NA,2
2016,9,24,"FIU","UCF","H",14,53,NA,2
2016,10,1,"FIU","Fla. Atlantic","H",33,31,NA,2
2016,10,8,"FIU","UTEP","V",35,21,NA,2
2016,10,15,"FIU","Charlotte","V",27,26,NA,2
2016,10,22,"FIU","Louisiana Tech","H",24,44,NA,2
2016,10,29,"FIU","Middle Tenn.","H",35,42,NA,2
2016,11,5,"FIU","Western Ky.","V",21,49,NA,2
2016,11,19,"FIU","Marshall","H",31,14,NA,2
2016,11,26,"FIU","Old Dominion","V",28,42,NA,2
2016,9,10,"Fla. Atlantic","Miami (FL)","V",10,38,NA,2
2016,9,17,"Fla. Atlantic","Kansas St.","V",7,63,NA,2
2016,9,24,"Fla. Atlantic","Ball St.","H",27,31,NA,2
2016,10,1,"Fla. Atlantic","FIU","V",31,33,NA,2
2016,10,9,"Fla. Atlantic","Charlotte","H",23,28,NA,2
2016,10,15,"Fla. Atlantic","Marshall","V",21,27,NA,2
2016,10,29,"Fla. Atlantic","Western Ky.","H",3,52,NA,2
2016,11,5,"Fla. Atlantic","Rice","V",42,25,NA,2
2016,11,12,"Fla. Atlantic","UTEP","H",35,31,NA,2
2016,11,19,"Fla. Atlantic","Old Dominion","H",24,42,NA,2
2016,11,26,"Fla. Atlantic","Middle Tenn.","V",56,77,NA,2
2016,9,3,"Florida","Massachusetts","H",24,7,NA,2
2016,9,10,"Florida","Kentucky","H",45,7,NA,2
2016,9,17,"Florida","North Texas","H",32,0,NA,2
2016,9,24,"Florida","Tennessee","V",28,38,NA,2
2016,10,1,"Florida","Vanderbilt","V",13,6,NA,2
2016,10,15,"Florida","Missouri","H",40,14,NA,2
2016,10,29,"Florida","Georgia","N",24,10,NA,2
2016,11,5,"Florida","Arkansas","V",10,31,NA,2
2016,11,12,"Florida","South Carolina","H",20,7,NA,2
2016,11,19,"Florida","LSU","V",16,10,NA,2
2016,11,26,"Florida","Florida St.","V",13,31,NA,2
2016,12,3,"Florida","Alabama","N",16,54,NA,2
2017,1,2,"Florida","Iowa","N",30,3,NA,2
2016,9,5,"Florida St.","Ole Miss","N",45,34,NA,2
2016,9,17,"Florida St.","Louisville","V",20,63,NA,2
2016,9,24,"Florida St.","South Fla.","V",55,35,NA,2
2016,10,1,"Florida St.","North Carolina","H",35,37,NA,2
2016,10,8,"Florida St.","Miami (FL)","V",20,19,NA,2
2016,10,15,"Florida St.","Wake Forest","H",17,6,NA,2
2016,10,29,"Florida St.","Clemson","H",34,37,NA,2
2016,11,5,"Florida St.","North Carolina St.","V",24,20,NA,2
2016,11,11,"Florida St.","Boston College","H",45,7,NA,2
2016,11,19,"Florida St.","Syracuse","V",45,14,NA,2
2016,11,26,"Florida St.","Florida","H",31,13,NA,2
2016,12,30,"Florida St.","Michigan","N",33,32,NA,2
2016,9,3,"Fresno St.","Nebraska","V",10,43,NA,2
2016,9,17,"Fresno St.","Toledo","V",17,52,NA,2
2016,9,24,"Fresno St.","Tulsa","H",41,48,2,2
2016,10,1,"Fresno St.","UNLV","V",20,45,NA,2
2016,10,8,"Fresno St.","Nevada","V",22,27,NA,2
2016,10,14,"Fresno St.","San Diego St.","H",3,17,NA,2
2016,10,22,"Fresno St.","Utah St.","V",20,38,NA,2
2016,10,28,"Fresno St.","Air Force","H",21,31,NA,2
2016,11,5,"Fresno St.","Colorado St.","V",0,37,NA,2
2016,11,19,"Fresno St.","Hawaii","H",13,14,NA,2
2016,11,26,"Fresno St.","San Jose St.","H",14,16,NA,2
2016,9,10,"Ga. Southern","South Ala.","V",24,9,NA,2
2016,9,17,"Ga. Southern","La.-Monroe","H",23,21,NA,2
2016,9,24,"Ga. Southern","Western Mich.","V",31,49,NA,2
2016,10,5,"Ga. Southern","Arkansas St.","V",26,27,NA,2
2016,10,15,"Ga. Southern","Georgia Tech","V",24,35,NA,2
2016,10,22,"Ga. Southern","New Mexico St.","V",22,19,NA,2
2016,10,27,"Ga. Southern","Appalachian St.","H",10,34,NA,2
2016,11,5,"Ga. Southern","Ole Miss","V",27,37,NA,2
2016,11,10,"Ga. Southern","Louisiana","H",26,33,NA,2
2016,11,19,"Ga. Southern","Georgia St.","V",24,30,NA,2
2016,12,3,"Ga. Southern","Troy","H",28,24,NA,2
2016,9,3,"Georgia","North Carolina","N",33,24,NA,2
2016,9,17,"Georgia","Missouri","V",28,27,NA,2
2016,9,24,"Georgia","Ole Miss","V",14,45,NA,2
2016,10,1,"Georgia","Tennessee","H",31,34,NA,2
2016,10,9,"Georgia","South Carolina","V",28,14,NA,2
2016,10,15,"Georgia","Vanderbilt","H",16,17,NA,2
2016,10,29,"Georgia","Florida","N",10,24,NA,2
2016,11,5,"Georgia","Kentucky","V",27,24,NA,2
2016,11,12,"Georgia","Auburn","H",13,7,NA,2
2016,11,19,"Georgia","Louisiana","H",35,21,NA,2
2016,11,26,"Georgia","Georgia Tech","H",27,28,NA,2
2016,12,30,"Georgia","TCU","N",31,23,NA,2
2016,9,2,"Georgia St.","Ball St.","H",21,31,NA,2
2016,9,10,"Georgia St.","Air Force","V",14,48,NA,2
2016,9,17,"Georgia St.","Wisconsin","V",17,23,NA,2
2016,10,1,"Georgia St.","Appalachian St.","V",3,17,NA,2
2016,10,8,"Georgia St.","Texas St.","H",41,21,NA,2
2016,10,15,"Georgia St.","Troy","V",21,31,NA,2
2016,10,29,"Georgia St.","South Ala.","V",10,13,NA,2
2016,11,3,"Georgia St.","Arkansas St.","H",16,31,NA,2
2016,11,12,"Georgia St.","La.-Monroe","H",23,37,NA,2
2016,11,19,"Georgia St.","Ga. Southern","H",30,24,NA,2
2016,12,3,"Georgia St.","Idaho","V",12,37,NA,2
2016,9,3,"Georgia Tech","Boston College","N",17,14,NA,2
2016,9,17,"Georgia Tech","Vanderbilt","H",38,7,NA,2
2016,9,22,"Georgia Tech","Clemson","H",7,26,NA,2
2016,10,1,"Georgia Tech","Miami (FL)","H",21,35,NA,2
2016,10,8,"Georgia Tech","Pittsburgh","V",34,37,NA,2
2016,10,15,"Georgia Tech","Ga. Southern","H",35,24,NA,2
2016,10,29,"Georgia Tech","Duke","H",38,35,NA,2
2016,11,5,"Georgia Tech","North Carolina","V",20,48,NA,2
2016,11,12,"Georgia Tech","Virginia Tech","V",30,20,NA,2
2016,11,19,"Georgia Tech","Virginia","H",31,17,NA,2
2016,11,26,"Georgia Tech","Georgia","V",28,27,NA,2
2016,12,31,"Georgia Tech","Kentucky","N",33,18,NA,2
2016,8,27,"Hawaii","California","N",31,51,NA,2
2016,9,3,"Hawaii","Michigan","V",3,63,NA,2
2016,9,17,"Hawaii","Arizona","V",28,47,NA,2
2016,10,1,"Hawaii","Nevada","H",38,17,NA,2
2016,10,8,"Hawaii","San Jose St.","V",34,17,NA,2
2016,10,15,"Hawaii","UNLV","H",38,41,NA,2
2016,10,22,"Hawaii","Air Force","V",34,27,2,2
2016,10,29,"Hawaii","New Mexico","H",21,28,NA,2
2016,11,5,"Hawaii","San Diego St.","V",0,55,NA,2
2016,11,12,"Hawaii","Boise St.","H",16,52,NA,2
2016,11,19,"Hawaii","Fresno St.","V",14,13,NA,2
2016,11,26,"Hawaii","Massachusetts","H",46,40,NA,2
2016,12,24,"Hawaii","Middle Tenn.","H",52,35,NA,2
2016,9,3,"Houston","Oklahoma","N",33,23,NA,2
2016,9,15,"Houston","Cincinnati","V",40,16,NA,2
2016,9,24,"Houston","Texas St.","V",64,3,NA,2
2016,9,29,"Houston","UConn","H",42,14,NA,2
2016,10,8,"Houston","Navy","V",40,46,NA,2
2016,10,15,"Houston","Tulsa","H",38,31,NA,2
2016,10,22,"Houston","SMU","V",16,38,NA,2
2016,10,29,"Houston","UCF","H",31,24,NA,2
2016,11,12,"Houston","Tulane","H",30,18,NA,2
2016,11,17,"Houston","Louisville","H",36,10,NA,2
2016,11,25,"Houston","Memphis","V",44,48,NA,2
2016,12,17,"Houston","San Diego St.","N",10,34,NA,2
2016,9,10,"Idaho","Washington","V",14,59,NA,2
