"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2015,9,12,"Bethune-Cookman","Grambling","V",56,53,NA,2
2015,9,26,"Bethune-Cookman","Savannah St.","H",42,12,NA,2
2015,10,3,"Bethune-Cookman","N.C. Central","V",28,26,NA,2
2015,10,8,"Bethune-Cookman","South Carolina St.","H",17,14,NA,2
2015,10,17,"Bethune-Cookman","N.C. A&T","V",14,24,NA,2
2015,10,24,"Bethune-Cookman","Norfolk St.","H",59,49,NA,2
2015,10,31,"Bethune-Cookman","Delaware St.","V",49,21,NA,2
2015,11,7,"Bethune-Cookman","Morgan St.","H",38,14,NA,2
2015,11,21,"Bethune-Cookman","Florida A&M","N",35,14,NA,2
2015,9,19,"Brown","Bryant","H",16,20,NA,2
2015,9,26,"Brown","Harvard","V",27,53,NA,2
2015,10,3,"Brown","Rhode Island","H",41,31,NA,2
2015,10,10,"Brown","Holy Cross","V",25,24,NA,2
2015,10,17,"Brown","Princeton","H",38,31,NA,2
2015,10,24,"Brown","Cornell","V",44,24,NA,2
2015,10,31,"Brown","Penn","H",28,48,NA,2
2015,11,7,"Brown","Yale","V",14,41,NA,2
2015,11,14,"Brown","Dartmouth","H",18,34,NA,2
2015,11,20,"Brown","Columbia","V",28,23,NA,2
2015,9,19,"Bryant","Brown","V",20,16,NA,2
2015,9,26,"Bryant","Coastal Caro.","V",17,31,NA,2
2015,10,3,"Bryant","Monmouth","V",24,31,NA,2
2015,10,10,"Bryant","Central Conn. St.","V",33,35,NA,2
2015,10,17,"Bryant","Duquesne","H",38,17,NA,2
2015,10,24,"Bryant","Saint Francis (PA)","H",26,24,NA,2
2015,10,31,"Bryant","Holy Cross","V",33,34,NA,2
2015,11,7,"Bryant","Wagner","V",40,10,NA,2
2015,11,14,"Bryant","Sacred Heart","H",19,28,NA,2
2015,11,21,"Bryant","Robert Morris","V",20,21,NA,2
2015,9,5,"Bucknell","Marist","H",17,0,NA,2
2015,9,12,"Bucknell","Duquesne","H",7,26,NA,2
2015,9,19,"Bucknell","Cornell","V",19,14,NA,2
2015,10,3,"Bucknell","VMI","V",28,22,1,2
2015,10,10,"Bucknell","Lehigh","H",10,21,NA,2
2015,10,24,"Bucknell","Georgetown","H",9,17,NA,2
2015,10,31,"Bucknell","Lafayette","V",35,24,NA,2
2015,11,7,"Bucknell","Fordham","V",16,24,NA,2
2015,11,14,"Bucknell","Holy Cross","H",7,23,NA,2
2015,11,21,"Bucknell","Colgate","V",10,14,NA,2
2015,9,5,"Butler","Indiana St.","V",17,52,NA,2
2015,9,26,"Butler","Campbell","H",25,24,NA,2
2015,10,10,"Butler","Morehead St.","V",21,34,NA,2
2015,10,17,"Butler","Davidson","H",38,7,NA,2
2015,10,24,"Butler","Dayton","V",24,27,NA,2
2015,10,31,"Butler","Marist","V",14,35,NA,2
2015,11,7,"Butler","Valparaiso","H",42,21,NA,2
2015,11,14,"Butler","Drake","H",20,13,NA,2
2015,11,21,"Butler","San Diego","V",27,28,NA,2
2015,9,5,"Cal Poly","Montana","V",20,19,NA,2
2015,9,19,"Cal Poly","UNI","H",20,34,NA,2
2015,9,26,"Cal Poly","Montana St.","V",28,45,NA,2
2015,10,3,"Cal Poly","Idaho St.","H",58,26,NA,2
2015,10,10,"Cal Poly","Eastern Wash.","V",41,42,1,2
2015,10,24,"Cal Poly","Portland St.","H",35,38,NA,2
2015,10,31,"Cal Poly","Southern Utah","V",37,54,NA,2
2015,11,7,"Cal Poly","Sacramento St.","H",36,14,NA,2
2015,11,14,"Cal Poly","UC Davis","V",55,38,NA,2
2015,11,21,"Cal Poly","North Dakota","H",21,45,NA,2
2015,9,19,"Campbell","Presbyterian","V",13,23,NA,2
2015,9,26,"Campbell","Butler","V",24,25,NA,2
2015,10,3,"Campbell","Drake","H",24,14,NA,2
2015,10,10,"Campbell","Marist","H",10,13,NA,2
2015,10,17,"Campbell","Stetson","V",16,6,NA,2
2015,10,24,"Campbell","Morehead St.","H",27,31,NA,2
2015,10,31,"Campbell","Davidson","V",39,9,NA,2
2015,11,7,"Campbell","San Diego","V",27,31,NA,2
2015,11,14,"Campbell","Jacksonville","H",14,20,NA,2
2015,9,3,"Central Ark.","Samford","V",16,45,NA,2
2015,9,26,"Central Ark.","Northwestern St.","V",49,21,NA,2
2015,10,3,"Central Ark.","Abilene Christian","H",42,14,NA,2
2015,10,10,"Central Ark.","Houston Baptist","V",43,7,NA,2
2015,10,17,"Central Ark.","McNeese","H",13,28,NA,2
2015,10,24,"Central Ark.","Lamar University","V",35,17,NA,2
2015,10,31,"Central Ark.","Southeastern La.","H",21,16,NA,2
2015,11,7,"Central Ark.","SFA","H",36,24,NA,2
2015,11,14,"Central Ark.","Nicholls St.","V",34,31,NA,2
2015,11,21,"Central Ark.","Sam Houston St.","H",13,42,NA,2
2015,9,4,"Central Conn. St.","Lehigh","H",14,20,NA,2
2015,9,12,"Central Conn. St.","Stony Brook","V",9,38,NA,2
2015,9,26,"Central Conn. St.","New Hampshire","V",14,57,NA,2
2015,10,3,"Central Conn. St.","Duquesne","V",10,27,NA,2
2015,10,10,"Central Conn. St.","Bryant","H",35,33,NA,2
2015,10,17,"Central Conn. St.","Dartmouth","H",7,34,NA,2
2015,10,24,"Central Conn. St.","Sacred Heart","V",26,10,NA,2
2015,10,31,"Central Conn. St.","Robert Morris","H",34,0,NA,2
2015,11,7,"Central Conn. St.","Saint Francis (PA)","H",13,22,NA,2
2015,11,14,"Central Conn. St.","Wagner","V",7,28,NA,2
2015,9,17,"Charleston So.","ETSU","H",47,7,NA,2
2015,9,26,"Charleston So.","The Citadel","V",33,20,NA,2
2015,10,10,"Charleston So.","Monmouth","H",37,7,NA,2
2015,10,17,"Charleston So.","Presbyterian","V",10,7,NA,2
2015,10,24,"Charleston So.","Gardner-Webb","V",34,0,NA,2
2015,10,31,"Charleston So.","Coastal Caro.","H",33,25,NA,2
2015,11,7,"Charleston So.","Kennesaw St.","V",28,14,NA,2
2015,11,14,"Charleston So.","Liberty","H",31,24,NA,2
2015,12,5,"Charleston So.","The Citadel","H",14,6,NA,2
2015,12,11,"Charleston So.","Jacksonville St.","V",38,58,NA,2
2015,9,5,"Chattanooga","Jacksonville St.","H",20,23,NA,2
2015,9,19,"Chattanooga","Samford","V",31,21,NA,2
2015,9,26,"Chattanooga","Presbyterian","V",21,0,NA,2
2015,10,10,"Chattanooga","Furman","H",31,3,NA,2
2015,10,17,"Chattanooga","VMI","V",33,27,NA,2
2015,10,24,"Chattanooga","Wofford","V",20,17,NA,2
2015,10,31,"Chattanooga","Western Caro.","H",41,13,NA,2
2015,11,7,"Chattanooga","Mercer","V",14,17,NA,2
2015,11,14,"Chattanooga","The Citadel","H",31,23,NA,2
2015,11,28,"Chattanooga","Fordham","H",50,20,NA,2
2015,12,5,"Chattanooga","Jacksonville St.","V",35,41,1,2
2015,9,5,"Coastal Caro.","Furman","V",38,35,NA,2
2015,9,12,"Coastal Caro.","South Carolina St.","V",41,14,NA,2
2015,9,19,"Coastal Caro.","Western Ill.","H",34,27,NA,2
2015,9,26,"Coastal Caro.","Bryant","H",31,17,NA,2
2015,10,3,"Coastal Caro.","Alabama A&M","H",55,0,NA,2
2015,10,10,"Coastal Caro.","Presbyterian","H",24,17,NA,2
2015,10,24,"Coastal Caro.","Monmouth","V",23,20,NA,2
2015,10,31,"Coastal Caro.","Charleston So.","V",25,33,NA,2
2015,11,7,"Coastal Caro.","Gardner-Webb","H",46,0,NA,2
2015,11,14,"Coastal Caro.","Kennesaw St.","H",45,13,NA,2
2015,11,19,"Coastal Caro.","Liberty","V",21,24,NA,2
2015,11,28,"Coastal Caro.","The Citadel","H",38,41,NA,2
2015,9,12,"Colgate","New Hampshire","H",8,26,NA,2
2015,9,19,"Colgate","Yale","H",28,29,NA,2
2015,9,26,"Colgate","Holy Cross","V",31,14,NA,2
2015,10,2,"Colgate","Cornell","V",28,21,NA,2
2015,10,10,"Colgate","Princeton","V",20,44,NA,2
2015,10,17,"Colgate","Georgetown","V",17,13,NA,2
2015,10,31,"Colgate","Fordham","H",31,29,NA,2
2015,11,7,"Colgate","Lafayette","V",28,19,NA,2
2015,11,14,"Colgate","Lehigh","H",49,42,NA,2
2015,11,21,"Colgate","Bucknell","H",14,10,NA,2
2015,11,28,"Colgate","New Hampshire","V",27,20,NA,2
2015,12,5,"Colgate","James Madison","V",44,38,NA,2
2015,12,12,"Colgate","Sam Houston St.","V",21,48,NA,2
2015,9,19,"Columbia","Fordham","V",24,44,NA,2
2015,9,26,"Columbia","Georgetown","H",16,24,NA,2
2015,10,2,"Columbia","Princeton","V",5,10,NA,2
2015,10,10,"Columbia","Wagner","H",26,3,NA,2
2015,10,17,"Columbia","Penn","H",7,42,NA,2
2015,10,24,"Columbia","Dartmouth","V",9,13,NA,2
2015,10,31,"Columbia","Yale","V",17,7,NA,2
2015,11,7,"Columbia","Harvard","H",16,24,NA,2
2015,11,14,"Columbia","Cornell","V",0,3,NA,2
2015,11,20,"Columbia","Brown","H",23,28,NA,2
2015,9,19,"Cornell","Bucknell","H",14,19,NA,2
2015,9,26,"Cornell","Yale","V",26,33,NA,2
2015,10,2,"Cornell","Colgate","H",21,28,NA,2
2015,10,10,"Cornell","Harvard","H",3,40,NA,2
2015,10,17,"Cornell","Sacred Heart","V",6,31,NA,2
2015,10,24,"Cornell","Brown","H",24,44,NA,2
2015,10,31,"Cornell","Princeton","V",21,47,NA,2
2015,11,6,"Cornell","Dartmouth","V",3,21,NA,2
2015,11,14,"Cornell","Columbia","H",3,0,NA,2
2015,11,21,"Cornell","Penn","V",21,34,NA,2
2015,9,19,"Dartmouth","Georgetown","V",31,10,NA,2
2015,9,26,"Dartmouth","Sacred Heart","H",49,7,NA,2
2015,10,3,"Dartmouth","Penn","V",41,20,NA,2
2015,10,10,"Dartmouth","Yale","H",35,3,NA,2
2015,10,17,"Dartmouth","Central Conn. St.","V",34,7,NA,2
2015,10,24,"Dartmouth","Columbia","H",13,9,NA,2
2015,10,30,"Dartmouth","Harvard","V",13,14,NA,2
2015,11,6,"Dartmouth","Cornell","H",21,3,NA,2
2015,11,14,"Dartmouth","Brown","V",34,18,NA,2
2015,11,21,"Dartmouth","Princeton","H",17,10,NA,2
2015,9,5,"Davidson","The Citadel","V",0,69,NA,2
2015,9,26,"Davidson","Morehead St.","V",0,34,NA,2
2015,10,3,"Davidson","Valparaiso","H",35,42,NA,2
2015,10,17,"Davidson","Butler","V",7,38,NA,2
2015,10,24,"Davidson","Marist","H",10,31,NA,2
2015,10,31,"Davidson","Campbell","H",9,39,NA,2
2015,11,7,"Davidson","Jacksonville","V",12,42,NA,2
2015,11,14,"Davidson","San Diego","H",10,35,NA,2
2015,11,21,"Davidson","Stetson","V",20,17,NA,2
2015,9,5,"Dayton","Robert Morris","V",27,24,NA,2
2015,9,19,"Dayton","Duquesne","H",24,13,NA,2
2015,9,26,"Dayton","Kennesaw St.","H",31,27,NA,2
2015,10,3,"Dayton","Stetson","V",27,14,NA,2
2015,10,10,"Dayton","San Diego","H",13,12,NA,2
2015,10,17,"Dayton","Valparaiso","V",44,14,NA,2
2015,10,24,"Dayton","Butler","H",27,24,NA,2
2015,10,31,"Dayton","Jacksonville","H",31,14,NA,2
2015,11,7,"Dayton","Morehead St.","V",20,15,NA,2
2015,11,14,"Dayton","Marist","H",28,21,NA,2
2015,11,21,"Dayton","Drake","V",17,27,NA,2
2015,11,28,"Dayton","Western Ill.","H",7,24,NA,2
2015,9,4,"Delaware","Jacksonville","H",14,20,NA,2
2015,9,12,"Delaware","Lafayette","H",19,9,NA,2
2015,9,19,"Delaware","Villanova","V",21,28,NA,2
2015,10,3,"Delaware","William & Mary","H",24,23,NA,2
2015,10,10,"Delaware","Rhode Island","V",0,20,NA,2
2015,10,24,"Delaware","New Hampshire","H",31,14,NA,2
2015,10,31,"Delaware","Towson","V",0,19,NA,2
2015,11,7,"Delaware","Albany (NY)","H",6,17,NA,2
2015,11,14,"Delaware","James Madison","H",21,24,NA,2
2015,11,21,"Delaware","Elon","V",14,10,NA,2
2015,9,5,"Delaware St.","Liberty","V",13,32,NA,2
2015,10,3,"Delaware St.","Morgan St.","H",6,26,NA,2
2015,10,10,"Delaware St.","Hampton","V",7,21,NA,2
2015,10,17,"Delaware St.","Florida A&M","V",13,41,NA,2
2015,10,24,"Delaware St.","South Carolina St.","H",7,34,NA,2
2015,10,31,"Delaware St.","Bethune-Cookman","H",21,49,NA,2
2015,11,7,"Delaware St.","N.C. Central","V",10,43,NA,2
2015,11,14,"Delaware St.","N.C. A&T","V",6,27,NA,2
2015,11,21,"Delaware St.","Howard","H",32,31,NA,2
2015,9,12,"Drake","North Dakota","V",18,21,NA,2
2015,9,19,"Drake","South Dakota","V",0,52,NA,2
2015,9,26,"Drake","Stetson","H",41,3,NA,2
2015,10,3,"Drake","Campbell","V",14,24,NA,2
2015,10,10,"Drake","Valparaiso","H",34,7,NA,2
2015,10,17,"Drake","San Diego","V",0,27,NA,2
2015,10,24,"Drake","Jacksonville","H",28,24,NA,2
2015,10,31,"Drake","Morehead St.","V",35,38,1,2
2015,11,14,"Drake","Butler","V",13,20,NA,2
2015,11,21,"Drake","Dayton","H",27,17,NA,2
2015,9,12,"Duquesne","Bucknell","V",26,7,NA,2
2015,9,19,"Duquesne","Dayton","V",13,24,NA,2
2015,9,26,"Duquesne","Albany (NY)","V",14,17,NA,2
2015,10,3,"Duquesne","Central Conn. St.","H",27,10,NA,2
2015,10,17,"Duquesne","Bryant","V",17,38,NA,2
2015,10,24,"Duquesne","Robert Morris","V",16,7,NA,2
2015,10,31,"Duquesne","Wagner","H",35,17,NA,2
2015,11,7,"Duquesne","Sacred Heart","V",41,14,NA,2
2015,11,21,"Duquesne","Saint Francis (PA)","H",30,20,NA,2
2015,11,28,"Duquesne","William & Mary","V",49,52,NA,2
2015,9,3,"ETSU","Kennesaw St.","H",16,56,NA,2
2015,9,17,"ETSU","Charleston So.","V",7,47,NA,2
2015,10,3,"ETSU","Saint Francis (PA)","H",9,58,NA,2
2015,10,17,"ETSU","Mercer","V",0,52,NA,2
2015,10,24,"ETSU","Montana St.","V",7,63,NA,2
2015,11,7,"ETSU","Robert Morris","V",9,21,NA,2
2015,11,14,"ETSU","Gardner-Webb","V",3,28,NA,2
2015,9,3,"Eastern Ill.","Western Ill.","V",5,33,NA,2
2015,9,19,"Eastern Ill.","Illinois St.","H",31,34,1,2
2015,10,3,"Eastern Ill.","Austin Peay","V",40,16,NA,2
2015,10,10,"Eastern Ill.","Southeast Mo. St.","H",33,28,NA,2
2015,10,17,"Eastern Ill.","Tennessee St.","V",25,22,1,2
2015,10,24,"Eastern Ill.","Tennessee Tech","H",51,20,NA,2
2015,10,31,"Eastern Ill.","Murray St.","V",34,20,NA,2
2015,11,7,"Eastern Ill.","Jacksonville St.","H",3,24,NA,2
2015,11,14,"Eastern Ill.","UT Martin","V",23,21,NA,2
2015,11,21,"Eastern Ill.","Eastern Ky.","H",21,7,NA,2
2015,11,28,"Eastern Ill.","UNI","V",17,53,NA,2
2015,9,3,"Eastern Ky.","Valparaiso","H",52,10,NA,2
2015,9,26,"Eastern Ky.","Austin Peay","H",51,13,NA,2
2015,10,8,"Eastern Ky.","Tennessee Tech","N",48,17,NA,2
2015,10,17,"Eastern Ky.","Southeast Mo. St.","V",27,10,NA,2
2015,10,24,"Eastern Ky.","Tennessee St.","H",45,21,NA,2
2015,10,31,"Eastern Ky.","Jacksonville St.","V",0,34,NA,2
2015,11,7,"Eastern Ky.","UT Martin","H",35,42,NA,2
2015,11,14,"Eastern Ky.","Murray St.","V",41,34,2,2
2015,11,21,"Eastern Ky.","Eastern Ill.","V",7,21,NA,2
2015,9,12,"Eastern Wash.","UNI","V",35,38,NA,2
2015,9,19,"Eastern Wash.","Montana St.","H",55,50,NA,2
2015,9,26,"Eastern Wash.","Sacramento St.","V",28,20,NA,2
2015,10,10,"Eastern Wash.","Cal Poly","H",42,41,1,2
2015,10,17,"Eastern Wash.","Idaho St.","V",45,28,NA,2
2015,10,24,"Eastern Wash.","Northern Colo.","V",43,41,NA,2
2015,10,31,"Eastern Wash.","Weber St.","H",14,13,NA,2
2015,11,7,"Eastern Wash.","Northern Ariz.","H",30,52,NA,2
2015,11,14,"Eastern Wash.","Montana","V",16,57,NA,2
2015,11,21,"Eastern Wash.","Portland St.","H",31,34,NA,2
2015,9,12,"Elon","Gardner-Webb","V",21,13,3,2
2015,9,19,"Elon","N.C. A&T","H",7,14,NA,2
2015,9,26,"Elon","Towson","H",17,13,NA,2
2015,10,3,"Elon","New Hampshire","V",14,37,NA,2
2015,10,10,"Elon","Richmond","V",14,27,NA,2
2015,10,17,"Elon","James Madison","H",0,51,NA,2
2015,10,31,"Elon","Stony Brook","V",21,7,NA,2
2015,11,7,"Elon","William & Mary","H",13,34,NA,2
2015,11,14,"Elon","Maine","V",27,22,NA,2
2015,11,21,"Elon","Delaware","H",10,14,NA,2
2015,9,12,"Florida A&M","Samford","V",21,58,NA,2
2015,9,17,"Florida A&M","South Carolina St.","V",0,36,NA,2
2015,9,26,"Florida A&M","Tennessee St.","H",14,30,NA,2
2015,10,3,"Florida A&M","Savannah St.","V",27,37,NA,2
2015,10,10,"Florida A&M","N.C. Central","H",24,27,NA,2
2015,10,17,"Florida A&M","Delaware St.","H",41,13,NA,2
2015,10,31,"Florida A&M","N.C. A&T","H",10,28,NA,2
2015,11,7,"Florida A&M","Hampton","V",0,33,NA,2
2015,11,14,"Florida A&M","Morgan St.","V",7,21,NA,2
2015,11,21,"Florida A&M","Bethune-Cookman","N",14,35,NA,2
2015,9,12,"Fordham","Villanova","H",7,14,NA,2
2015,9,19,"Fordham","Columbia","H",44,24,NA,2
2015,9,26,"Fordham","Monmouth","H",54,31,NA,2
2015,10,3,"Fordham","Lafayette","V",35,7,NA,2
2015,10,10,"Fordham","Penn","V",48,45,NA,2
2015,10,17,"Fordham","Holy Cross","H",47,41,1,2
2015,10,24,"Fordham","Lehigh","H",59,42,NA,2
2015,10,31,"Fordham","Colgate","V",29,31,NA,2
2015,11,7,"Fordham","Bucknell","H",24,16,NA,2
2015,11,14,"Fordham","Georgetown","V",38,31,NA,2
2015,11,28,"Fordham","Chattanooga","V",20,50,NA,2
2015,9,5,"Furman","Coastal Caro.","H",35,38,NA,2
2015,9,26,"Furman","VMI","H",24,21,NA,2
2015,10,3,"Furman","South Carolina St.","H",17,3,NA,2
2015,10,10,"Furman","Chattanooga","V",3,31,NA,2
2015,10,24,"Furman","The Citadel","H",17,38,NA,2
2015,10,31,"Furman","Samford","V",20,17,NA,2
2015,11,7,"Furman","Western Caro.","V",10,48,NA,2
2015,11,14,"Furman","Mercer","H",20,27,1,2
2015,11,21,"Furman","Wofford","V",28,38,NA,2
2015,9,12,"Gardner-Webb","Elon","H",13,21,3,2
2015,9,26,"Gardner-Webb","Wofford","V",0,16,NA,2
2015,10,10,"Gardner-Webb","Liberty","H",34,20,NA,2
2015,10,17,"Gardner-Webb","Kennesaw St.","V",7,12,NA,2
2015,10,24,"Gardner-Webb","Charleston So.","H",0,34,NA,2
2015,10,31,"Gardner-Webb","Presbyterian","V",14,10,NA,2
2015,11,7,"Gardner-Webb","Coastal Caro.","V",0,46,NA,2
2015,11,14,"Gardner-Webb","ETSU","H",28,3,NA,2
2015,11,21,"Gardner-Webb","Monmouth","H",9,23,NA,2
2015,9,5,"Georgetown","Saint Francis (PA)","V",20,48,NA,2
2015,9,12,"Georgetown","Marist","H",34,7,NA,2
2015,9,19,"Georgetown","Dartmouth","H",10,31,NA,2
2015,9,26,"Georgetown","Columbia","V",24,16,NA,2
2015,10,2,"Georgetown","Harvard","V",0,45,NA,2
2015,10,10,"Georgetown","Lafayette","H",38,7,NA,2
2015,10,17,"Georgetown","Colgate","H",13,17,NA,2
2015,10,24,"Georgetown","Bucknell","V",17,9,NA,2
2015,10,31,"Georgetown","Lehigh","V",28,33,NA,2
2015,11,14,"Georgetown","Fordham","H",31,38,NA,2
2015,11,21,"Georgetown","Holy Cross","V",7,45,NA,2
2015,9,12,"Grambling","Bethune-Cookman","H",53,56,NA,2
2015,9,19,"Grambling","Alabama St.","V",34,10,NA,2
2015,9,26,"Grambling","Prairie View","V",70,54,NA,2
2015,10,3,"Grambling","Jackson St.","V",59,27,NA,2
2015,10,10,"Grambling","Alabama A&M","H",37,14,NA,2
2015,10,17,"Grambling","Alcorn","V",35,34,NA,2
2015,10,24,"Grambling","Mississippi Val.","H",49,14,NA,2
2015,11,7,"Grambling","Texas Southern","N",41,15,NA,2
2015,11,14,"Grambling","Ark.-Pine Bluff","V",49,31,NA,2
2015,11,28,"Grambling","Southern U.","N",34,23,NA,2
2015,12,5,"Grambling","Alcorn","N",21,49,NA,2
2015,9,12,"Hampton","Richmond","H",28,31,NA,2
2015,9,18,"Hampton","Howard","N",37,19,NA,2
2015,9,26,"Hampton","Norfolk St.","V",14,24,NA,2
2015,10,3,"Hampton","N.C. A&T","H",31,45,NA,2
2015,10,10,"Hampton","Delaware St.","H",21,7,NA,2
2015,10,17,"Hampton","Morgan St.","V",20,10,NA,2
2015,10,24,"Hampton","William & Mary","V",7,40,NA,2
2015,10,31,"Hampton","South Carolina St.","V",20,34,NA,2
2015,11,7,"Hampton","Florida A&M","H",33,0,NA,2
2015,11,14,"Hampton","Savannah St.","V",42,3,NA,2
2015,9,19,"Harvard","Rhode Island","V",41,10,NA,2
2015,9,26,"Harvard","Brown","H",53,27,NA,2
2015,10,2,"Harvard","Georgetown","H",45,0,NA,2
2015,10,10,"Harvard","Cornell","V",40,3,NA,2
2015,10,17,"Harvard","Lafayette","V",42,0,NA,2
2015,10,24,"Harvard","Princeton","H",42,7,NA,2
2015,10,30,"Harvard","Dartmouth","H",14,13,NA,2
2015,11,7,"Harvard","Columbia","V",24,16,NA,2
2015,11,14,"Harvard","Penn","H",25,35,NA,2
2015,11,21,"Harvard","Yale","V",38,19,NA,2
2015,9,5,"Holy Cross","Monmouth","V",27,19,NA,2
2015,9,19,"Holy Cross","Towson","V",26,29,NA,2
2015,9,26,"Holy Cross","Colgate","H",14,31,NA,2
2015,10,3,"Holy Cross","Albany (NY)","H",37,0,NA,2
2015,10,10,"Holy Cross","Brown","H",24,25,NA,2
2015,10,17,"Holy Cross","Fordham","V",41,47,1,2
2015,10,24,"Holy Cross","Lafayette","H",42,0,NA,2
2015,10,31,"Holy Cross","Bryant","H",34,33,NA,2
2015,11,7,"Holy Cross","Lehigh","V",38,51,NA,2
2015,11,14,"Holy Cross","Bucknell","V",23,7,NA,2
2015,11,21,"Holy Cross","Georgetown","H",45,7,NA,2
2015,9,12,"Houston Baptist","Northern Colo.","H",10,34,NA,2
2015,9,19,"Houston Baptist","Abilene Christian","V",21,49,NA,2
2015,9,26,"Houston Baptist","Sam Houston St.","V",14,63,NA,2
2015,10,10,"Houston Baptist","Central Ark.","H",7,43,NA,2
