"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2013,9,14,"Auburn","Mississippi St.","H",24,20,NA,2
2013,9,21,"Auburn","LSU","V",21,35,NA,2
2013,10,5,"Auburn","Ole Miss","H",30,22,NA,2
2013,10,19,"Auburn","Texas A&M","V",45,41,NA,2
2013,10,26,"Auburn","Fla. Atlantic","H",45,10,NA,2
2013,11,2,"Auburn","Arkansas","V",35,17,NA,2
2013,11,9,"Auburn","Tennessee","V",55,23,NA,2
2013,11,16,"Auburn","Georgia","H",43,38,NA,2
2013,11,30,"Auburn","Alabama","H",34,28,NA,2
2013,12,7,"Auburn","Missouri","N",59,42,NA,2
2014,1,6,"Auburn","Florida St.","N",31,34,NA,2
2013,8,31,"BYU","Virginia","V",16,19,NA,2
2013,9,7,"BYU","Texas","H",40,21,NA,2
2013,9,21,"BYU","Utah","H",13,20,NA,2
2013,9,27,"BYU","Middle Tenn.","H",37,10,NA,2
2013,10,4,"BYU","Utah St.","V",31,14,NA,2
2013,10,12,"BYU","Georgia Tech","H",38,20,NA,2
2013,10,19,"BYU","Houston","V",47,46,NA,2
2013,10,25,"BYU","Boise St.","H",37,20,NA,2
2013,11,9,"BYU","Wisconsin","V",17,27,NA,2
2013,11,23,"BYU","Notre Dame","V",13,23,NA,2
2013,11,30,"BYU","Nevada","V",28,23,NA,2
2013,12,27,"BYU","Washington","N",16,31,NA,2
2013,9,7,"Ball St.","Army West Point","H",40,14,NA,2
2013,9,14,"Ball St.","North Texas","V",27,34,NA,2
2013,9,21,"Ball St.","Eastern Mich.","V",51,20,NA,2
2013,9,28,"Ball St.","Toledo","H",31,24,NA,2
2013,10,5,"Ball St.","Virginia","V",48,27,NA,2
2013,10,12,"Ball St.","Kent St.","H",27,24,NA,2
2013,10,19,"Ball St.","Western Mich.","V",38,17,NA,2
2013,10,26,"Ball St.","Akron","V",42,24,NA,2
2013,11,6,"Ball St.","Central Mich.","H",44,24,NA,2
2013,11,13,"Ball St.","Northern Ill.","V",27,48,NA,2
2013,11,29,"Ball St.","Miami (OH)","H",55,14,NA,2
2014,1,5,"Ball St.","Arkansas St.","N",20,23,NA,2
2013,9,7,"Baylor","Buffalo","H",70,13,NA,2
2013,9,21,"Baylor","La.-Monroe","H",70,7,NA,2
2013,10,5,"Baylor","West Virginia","H",73,42,NA,2
2013,10,12,"Baylor","Kansas St.","V",35,25,NA,2
2013,10,19,"Baylor","Iowa St.","H",71,7,NA,2
2013,10,26,"Baylor","Kansas","V",59,14,NA,2
2013,11,7,"Baylor","Oklahoma","H",41,12,NA,2
2013,11,16,"Baylor","Texas Tech","N",63,34,NA,2
2013,11,23,"Baylor","Oklahoma St.","V",17,49,NA,2
2013,11,30,"Baylor","TCU","V",41,38,NA,2
2013,12,7,"Baylor","Texas","H",30,10,NA,2
2014,1,1,"Baylor","UCF","N",42,52,NA,2
2013,8,31,"Boise St.","Washington","V",6,38,NA,2
2013,9,13,"Boise St.","Air Force","H",42,20,NA,2
2013,9,20,"Boise St.","Fresno St.","V",40,41,NA,2
2013,9,28,"Boise St.","Southern Miss.","H",60,7,NA,2
2013,10,12,"Boise St.","Utah St.","V",34,23,NA,2
2013,10,19,"Boise St.","Nevada","H",34,17,NA,2
2013,10,25,"Boise St.","BYU","V",20,37,NA,2
2013,11,2,"Boise St.","Colorado St.","V",42,30,NA,2
2013,11,16,"Boise St.","Wyoming","H",48,7,NA,2
2013,11,23,"Boise St.","San Diego St.","V",31,34,1,2
2013,11,30,"Boise St.","New Mexico","H",45,17,NA,2
2013,12,24,"Boise St.","Oregon St.","N",23,38,NA,2
2013,9,6,"Boston College","Wake Forest","H",24,10,NA,2
2013,9,14,"Boston College","Southern California","V",7,35,NA,2
2013,9,28,"Boston College","Florida St.","H",34,48,NA,2
2013,10,5,"Boston College","Army West Point","H",48,27,NA,2
2013,10,12,"Boston College","Clemson","V",14,24,NA,2
2013,10,26,"Boston College","North Carolina","V",10,34,NA,2
2013,11,2,"Boston College","Virginia Tech","H",34,27,NA,2
2013,11,9,"Boston College","New Mexico St.","V",48,34,NA,2
2013,11,16,"Boston College","North Carolina St.","H",38,21,NA,2
2013,11,23,"Boston College","Maryland","V",29,26,NA,2
2013,11,30,"Boston College","Syracuse","V",31,34,NA,2
2013,12,31,"Boston College","Arizona","N",19,42,NA,2
2013,8,29,"Bowling Green","Tulsa","H",34,7,NA,2
2013,9,7,"Bowling Green","Kent St.","V",41,22,NA,2
2013,9,14,"Bowling Green","Indiana","V",10,42,NA,2
2013,9,28,"Bowling Green","Akron","H",31,14,NA,2
2013,10,5,"Bowling Green","Massachusetts","H",28,7,NA,2
2013,10,12,"Bowling Green","Mississippi St.","V",20,21,NA,2
2013,10,26,"Bowling Green","Toledo","H",25,28,NA,2
2013,11,5,"Bowling Green","Miami (OH)","V",45,3,NA,2
2013,11,12,"Bowling Green","Ohio","H",49,0,NA,2
2013,11,23,"Bowling Green","Eastern Mich.","V",58,7,NA,2
2013,11,29,"Bowling Green","Buffalo","V",24,7,NA,2
2013,12,6,"Bowling Green","Northern Ill.","N",47,27,NA,2
2013,12,26,"Bowling Green","Pittsburgh","N",27,30,NA,2
2013,8,31,"Buffalo","Ohio St.","V",20,40,NA,2
2013,9,7,"Buffalo","Baylor","V",13,70,NA,2
2013,9,28,"Buffalo","UConn","H",41,12,NA,2
2013,10,5,"Buffalo","Eastern Mich.","H",42,14,NA,2
2013,10,12,"Buffalo","Western Mich.","V",33,0,NA,2
2013,10,19,"Buffalo","Massachusetts","H",32,3,NA,2
2013,10,26,"Buffalo","Kent St.","V",41,21,NA,2
2013,11,5,"Buffalo","Ohio","H",30,3,NA,2
2013,11,12,"Buffalo","Toledo","V",41,51,NA,2
2013,11,19,"Buffalo","Miami (OH)","V",44,7,NA,2
2013,11,29,"Buffalo","Bowling Green","H",7,24,NA,2
2013,12,21,"Buffalo","San Diego St.","N",24,49,NA,2
2013,8,31,"California","Northwestern","H",30,44,NA,2
2013,9,14,"California","Ohio St.","H",34,52,NA,2
2013,9,28,"California","Oregon","V",16,55,NA,2
2013,10,5,"California","Washington St.","H",22,44,NA,2
2013,10,12,"California","UCLA","V",10,37,NA,2
2013,10,19,"California","Oregon St.","H",17,49,NA,2
2013,10,26,"California","Washington","V",17,41,NA,2
2013,11,2,"California","Arizona","H",28,33,NA,2
2013,11,9,"California","Southern California","H",28,62,NA,2
2013,11,16,"California","Colorado","V",24,41,NA,2
2013,11,23,"California","Stanford","V",13,63,NA,2
2013,8,31,"Central Mich.","Michigan","V",9,59,NA,2
2013,9,14,"Central Mich.","UNLV","V",21,31,NA,2
2013,9,21,"Central Mich.","Toledo","H",17,38,NA,2
2013,9,28,"Central Mich.","North Carolina St.","V",14,48,NA,2
2013,10,5,"Central Mich.","Miami (OH)","V",21,9,NA,2
2013,10,12,"Central Mich.","Ohio","V",26,23,NA,2
2013,10,19,"Central Mich.","Northern Ill.","H",17,38,NA,2
2013,11,6,"Central Mich.","Ball St.","V",24,44,NA,2
2013,11,16,"Central Mich.","Western Mich.","V",27,22,NA,2
2013,11,23,"Central Mich.","Massachusetts","H",37,0,NA,2
2013,11,29,"Central Mich.","Eastern Mich.","H",42,10,NA,2
2013,8,31,"Cincinnati","Purdue","H",42,7,NA,2
2013,9,7,"Cincinnati","Illinois","V",17,45,NA,2
2013,9,21,"Cincinnati","Miami (OH)","V",14,0,NA,2
2013,10,5,"Cincinnati","South Fla.","V",20,26,NA,2
2013,10,11,"Cincinnati","Temple","H",38,20,NA,2
2013,10,19,"Cincinnati","UConn","H",41,16,NA,2
2013,10,30,"Cincinnati","Memphis","V",34,21,NA,2
2013,11,9,"Cincinnati","SMU","H",28,25,NA,2
2013,11,16,"Cincinnati","Rutgers","V",52,17,NA,2
2013,11,23,"Cincinnati","Houston","V",24,17,NA,2
2013,12,5,"Cincinnati","Louisville","H",24,31,1,2
2013,12,28,"Cincinnati","North Carolina","N",17,39,NA,2
2013,8,31,"Clemson","Georgia","H",38,35,NA,2
2013,9,19,"Clemson","North Carolina St.","V",26,14,NA,2
2013,9,28,"Clemson","Wake Forest","H",56,7,NA,2
2013,10,5,"Clemson","Syracuse","V",49,14,NA,2
2013,10,12,"Clemson","Boston College","H",24,14,NA,2
2013,10,19,"Clemson","Florida St.","H",14,51,NA,2
2013,10,26,"Clemson","Maryland","V",40,27,NA,2
2013,11,2,"Clemson","Virginia","V",59,10,NA,2
2013,11,14,"Clemson","Georgia Tech","H",55,31,NA,2
2013,11,30,"Clemson","South Carolina","V",17,31,NA,2
2014,1,3,"Clemson","Ohio St.","N",40,35,NA,2
2013,9,1,"Colorado","Colorado St.","N",41,27,NA,2
2013,9,28,"Colorado","Oregon St.","V",17,44,NA,2
2013,10,5,"Colorado","Oregon","H",16,57,NA,2
2013,10,12,"Colorado","Arizona St.","V",13,54,NA,2
2013,10,26,"Colorado","Arizona","H",20,44,NA,2
2013,11,2,"Colorado","UCLA","V",23,45,NA,2
2013,11,9,"Colorado","Washington","V",7,59,NA,2
2013,11,16,"Colorado","California","H",41,24,NA,2
2013,11,23,"Colorado","Southern California","H",29,47,NA,2
2013,11,30,"Colorado","Utah","V",17,24,NA,2
2013,9,1,"Colorado St.","Colorado","N",27,41,NA,2
2013,9,7,"Colorado St.","Tulsa","V",27,30,NA,2
2013,9,21,"Colorado St.","Alabama","V",6,31,NA,2
2013,9,28,"Colorado St.","UTEP","H",59,42,NA,2
2013,10,12,"Colorado St.","San Jose St.","H",27,34,NA,2
2013,10,19,"Colorado St.","Wyoming","V",52,22,NA,2
2013,10,26,"Colorado St.","Hawaii","V",35,28,NA,2
2013,11,2,"Colorado St.","Boise St.","H",30,42,NA,2
2013,11,9,"Colorado St.","Nevada","H",38,17,NA,2
2013,11,16,"Colorado St.","New Mexico","V",66,42,NA,2
2013,11,23,"Colorado St.","Utah St.","V",0,13,NA,2
2013,11,30,"Colorado St.","Air Force","H",58,13,NA,2
2013,12,21,"Colorado St.","Washington St.","N",48,45,NA,2
2013,9,7,"Duke","Memphis","V",28,14,NA,2
2013,9,14,"Duke","Georgia Tech","H",14,38,NA,2
2013,9,21,"Duke","Pittsburgh","H",55,58,NA,2
2013,9,28,"Duke","Troy","H",38,31,NA,2
2013,10,12,"Duke","Navy","H",35,7,NA,2
2013,10,19,"Duke","Virginia","V",35,22,NA,2
2013,10,26,"Duke","Virginia Tech","V",13,10,NA,2
2013,11,9,"Duke","North Carolina St.","H",38,20,NA,2
2013,11,16,"Duke","Miami (FL)","H",48,30,NA,2
2013,11,23,"Duke","Wake Forest","V",28,21,NA,2
2013,11,30,"Duke","North Carolina","V",27,25,NA,2
2013,12,7,"Duke","Florida St.","N",7,45,NA,2
2013,12,31,"Duke","Texas A&M","N",48,52,NA,2
2013,8,31,"East Carolina","Old Dominion","H",52,38,NA,2
2013,9,5,"East Carolina","Fla. Atlantic","H",31,13,NA,2
2013,9,14,"East Carolina","Virginia Tech","H",10,15,NA,2
2013,9,28,"East Carolina","North Carolina","V",55,31,NA,2
2013,10,5,"East Carolina","Middle Tenn.","V",24,17,NA,2
2013,10,12,"East Carolina","Tulane","V",33,36,3,2
2013,10,19,"East Carolina","Southern Miss.","H",55,14,NA,2
2013,11,2,"East Carolina","FIU","V",34,13,NA,2
2013,11,9,"East Carolina","Tulsa","H",58,24,NA,2
2013,11,16,"East Carolina","UAB","H",63,14,NA,2
2013,11,23,"East Carolina","North Carolina St.","V",42,28,NA,2
2013,11,29,"East Carolina","Marshall","V",28,59,NA,2
2013,12,23,"East Carolina","Ohio","N",37,20,NA,2
2013,9,7,"Eastern Mich.","Penn St.","V",7,45,NA,2
2013,9,14,"Eastern Mich.","Rutgers","V",10,28,NA,2
2013,9,21,"Eastern Mich.","Ball St.","H",20,51,NA,2
2013,10,5,"Eastern Mich.","Buffalo","V",14,42,NA,2
2013,10,12,"Eastern Mich.","Army West Point","V",25,50,NA,2
2013,10,19,"Eastern Mich.","Ohio","H",28,56,NA,2
2013,10,26,"Eastern Mich.","Northern Ill.","V",20,59,NA,2
2013,11,2,"Eastern Mich.","Toledo","V",16,55,NA,2
2013,11,9,"Eastern Mich.","Western Mich.","H",35,32,1,2
2013,11,23,"Eastern Mich.","Bowling Green","H",7,58,NA,2
2013,11,29,"Eastern Mich.","Central Mich.","V",10,42,NA,2
2013,8,31,"FIU","Maryland","V",10,43,NA,2
2013,9,6,"FIU","UCF","H",0,38,NA,2
2013,9,21,"FIU","Louisville","V",0,72,NA,2
2013,10,5,"FIU","Southern Miss.","V",24,23,NA,2
2013,10,12,"FIU","UAB","H",24,27,NA,2
2013,10,26,"FIU","Louisiana Tech","H",7,23,NA,2
2013,11,2,"FIU","East Carolina","H",13,34,NA,2
2013,11,9,"FIU","Middle Tenn.","V",0,48,NA,2
2013,11,16,"FIU","UTEP","V",10,33,NA,2
2013,11,23,"FIU","Marshall","H",10,48,NA,2
2013,11,29,"FIU","Fla. Atlantic","V",6,21,NA,2
2013,8,30,"Fla. Atlantic","Miami (FL)","V",6,34,NA,2
2013,9,5,"Fla. Atlantic","East Carolina","V",13,31,NA,2
2013,9,14,"Fla. Atlantic","South Fla.","V",28,10,NA,2
2013,9,21,"Fla. Atlantic","Middle Tenn.","H",35,42,1,2
2013,9,28,"Fla. Atlantic","Rice","V",14,18,NA,2
2013,10,5,"Fla. Atlantic","UAB","V",37,23,NA,2
2013,10,12,"Fla. Atlantic","Marshall","H",23,24,NA,2
2013,10,26,"Fla. Atlantic","Auburn","V",10,45,NA,2
2013,11,2,"Fla. Atlantic","Tulane","H",34,17,NA,2
2013,11,16,"Fla. Atlantic","Southern Miss.","V",41,7,NA,2
2013,11,23,"Fla. Atlantic","New Mexico St.","H",55,10,NA,2
2013,11,29,"Fla. Atlantic","FIU","H",21,6,NA,2
2013,8,31,"Florida","Toledo","H",24,6,NA,2
2013,9,7,"Florida","Miami (FL)","V",16,21,NA,2
2013,9,21,"Florida","Tennessee","H",31,17,NA,2
2013,9,28,"Florida","Kentucky","V",24,7,NA,2
2013,10,5,"Florida","Arkansas","H",30,10,NA,2
2013,10,12,"Florida","LSU","V",6,17,NA,2
2013,10,19,"Florida","Missouri","V",17,36,NA,2
2013,11,2,"Florida","Georgia","N",20,23,NA,2
2013,11,9,"Florida","Vanderbilt","H",17,34,NA,2
2013,11,16,"Florida","South Carolina","V",14,19,NA,2
2013,11,23,"Florida","Ga. Southern","H",20,26,NA,2
2013,11,30,"Florida","Florida St.","H",7,37,NA,2
2013,9,2,"Florida St.","Pittsburgh","V",41,13,NA,2
2013,9,14,"Florida St.","Nevada","H",62,7,NA,2
2013,9,28,"Florida St.","Boston College","V",48,34,NA,2
2013,10,5,"Florida St.","Maryland","H",63,0,NA,2
2013,10,19,"Florida St.","Clemson","V",51,14,NA,2
2013,10,26,"Florida St.","North Carolina St.","H",49,17,NA,2
2013,11,2,"Florida St.","Miami (FL)","H",41,14,NA,2
2013,11,9,"Florida St.","Wake Forest","V",59,3,NA,2
2013,11,16,"Florida St.","Syracuse","H",59,3,NA,2
2013,11,23,"Florida St.","Idaho","H",80,14,NA,2
2013,11,30,"Florida St.","Florida","V",37,7,NA,2
2013,12,7,"Florida St.","Duke","N",45,7,NA,2
2014,1,6,"Florida St.","Auburn","N",34,31,NA,2
2013,8,29,"Fresno St.","Rutgers","H",52,51,1,2
2013,9,20,"Fresno St.","Boise St.","H",41,40,NA,2
2013,9,28,"Fresno St.","Hawaii","V",42,37,NA,2
2013,10,5,"Fresno St.","Idaho","V",61,14,NA,2
2013,10,19,"Fresno St.","UNLV","H",38,14,NA,2
2013,10,26,"Fresno St.","San Diego St.","V",35,28,1,2
2013,11,2,"Fresno St.","Nevada","H",41,23,NA,2
2013,11,9,"Fresno St.","Wyoming","V",48,10,NA,2
2013,11,23,"Fresno St.","New Mexico","H",69,28,NA,2
2013,11,29,"Fresno St.","San Jose St.","V",52,62,NA,2
2013,12,7,"Fresno St.","Utah St.","H",24,17,NA,2
2013,12,21,"Fresno St.","Southern California","N",20,45,NA,2
2013,10,26,"Ga. Southern","Appalachian St.","V",14,38,NA,2
2013,11,23,"Ga. Southern","Florida","V",26,20,NA,2
2013,8,31,"Georgia","Clemson","V",35,38,NA,2
2013,9,7,"Georgia","South Carolina","H",41,30,NA,2
2013,9,21,"Georgia","North Texas","H",45,21,NA,2
2013,9,28,"Georgia","LSU","H",44,41,NA,2
2013,10,5,"Georgia","Tennessee","V",34,31,1,2
2013,10,12,"Georgia","Missouri","H",26,41,NA,2
2013,10,19,"Georgia","Vanderbilt","V",27,31,NA,2
2013,11,2,"Georgia","Florida","N",23,20,NA,2
2013,11,9,"Georgia","Appalachian St.","H",45,6,NA,2
2013,11,16,"Georgia","Auburn","V",38,43,NA,2
2013,11,23,"Georgia","Kentucky","H",59,17,NA,2
2013,11,30,"Georgia","Georgia Tech","V",41,34,2,2
2014,1,1,"Georgia","Nebraska","N",19,24,NA,2
2013,9,14,"Georgia St.","West Virginia","V",7,41,NA,2
2013,10,5,"Georgia St.","Alabama","V",3,45,NA,2
2013,10,12,"Georgia St.","Troy","H",28,35,NA,2
2013,10,19,"Georgia St.","Texas St.","V",17,24,NA,2
2013,10,26,"Georgia St.","La.-Monroe","V",10,38,NA,2
2013,11,2,"Georgia St.","Western Ky.","H",28,44,NA,2
2013,11,16,"Georgia St.","Louisiana","H",21,35,NA,2
2013,11,23,"Georgia St.","Arkansas St.","V",33,35,NA,2
2013,11,30,"Georgia St.","South Ala.","H",17,38,NA,2
2013,9,14,"Georgia Tech","Duke","V",38,14,NA,2
2013,9,21,"Georgia Tech","North Carolina","H",28,20,NA,2
2013,9,26,"Georgia Tech","Virginia Tech","H",10,17,NA,2
2013,10,5,"Georgia Tech","Miami (FL)","V",30,45,NA,2
2013,10,12,"Georgia Tech","BYU","V",20,38,NA,2
2013,10,19,"Georgia Tech","Syracuse","H",56,0,NA,2
2013,10,26,"Georgia Tech","Virginia","V",35,25,NA,2
2013,11,2,"Georgia Tech","Pittsburgh","H",21,10,NA,2
2013,11,14,"Georgia Tech","Clemson","V",31,55,NA,2
2013,11,30,"Georgia Tech","Georgia","H",34,41,2,2
2013,12,30,"Georgia Tech","Ole Miss","N",17,25,NA,2
2013,8,29,"Hawaii","Southern California","H",13,30,NA,2
2013,9,7,"Hawaii","Oregon St.","V",14,33,NA,2
2013,9,21,"Hawaii","Nevada","V",9,31,NA,2
2013,9,28,"Hawaii","Fresno St.","H",37,42,NA,2
2013,10,5,"Hawaii","San Jose St.","H",27,37,NA,2
2013,10,12,"Hawaii","UNLV","V",37,39,NA,2
2013,10,26,"Hawaii","Colorado St.","H",28,35,NA,2
2013,11,2,"Hawaii","Utah St.","V",10,47,NA,2
2013,11,9,"Hawaii","Navy","V",28,42,NA,2
2013,11,16,"Hawaii","San Diego St.","H",21,28,1,2
2013,11,23,"Hawaii","Wyoming","V",56,59,1,2
2013,11,30,"Hawaii","Army West Point","H",49,42,NA,2
2013,9,7,"Houston","Temple","V",22,13,NA,2
2013,9,21,"Houston","Rice","N",31,26,NA,2
2013,9,28,"Houston","UTSA","V",59,28,NA,2
2013,10,12,"Houston","Memphis","H",25,15,NA,2
2013,10,19,"Houston","BYU","H",46,47,NA,2
2013,10,26,"Houston","Rutgers","V",49,14,NA,2
2013,10,31,"Houston","South Fla.","H",35,23,NA,2
2013,11,9,"Houston","UCF","V",14,19,NA,2
2013,11,16,"Houston","Louisville","V",13,20,NA,2
2013,11,23,"Houston","Cincinnati","H",17,24,NA,2
2013,11,29,"Houston","SMU","H",34,0,NA,2
2014,1,4,"Houston","Vanderbilt","N",24,41,NA,2
2013,8,31,"Idaho","North Texas","V",6,40,NA,2
2013,9,7,"Idaho","Wyoming","V",10,42,NA,2
2013,9,14,"Idaho","Northern Ill.","H",35,45,NA,2
2013,9,21,"Idaho","Washington St.","V",0,42,NA,2
2013,9,28,"Idaho","Temple","H",26,24,NA,2
2013,10,5,"Idaho","Fresno St.","H",14,61,NA,2
2013,10,12,"Idaho","Arkansas St.","V",24,48,NA,2
2013,10,26,"Idaho","Ole Miss","V",14,59,NA,2
2013,11,2,"Idaho","Texas St.","H",21,37,NA,2
2013,11,9,"Idaho","Old Dominion","H",38,59,NA,2
2013,11,23,"Idaho","Florida St.","V",14,80,NA,2
2013,11,30,"Idaho","New Mexico St.","V",16,24,NA,2
2013,9,7,"Illinois","Cincinnati","H",45,17,NA,2
2013,9,14,"Illinois","Washington","N",24,34,NA,2
2013,9,28,"Illinois","Miami (OH)","H",50,14,NA,2
2013,10,5,"Illinois","Nebraska","V",19,39,NA,2
2013,10,19,"Illinois","Wisconsin","H",32,56,NA,2
2013,10,26,"Illinois","Michigan St.","H",3,42,NA,2
2013,11,2,"Illinois","Penn St.","V",17,24,1,2
2013,11,9,"Illinois","Indiana","V",35,52,NA,2
2013,11,16,"Illinois","Ohio St.","H",35,60,NA,2
2013,11,23,"Illinois","Purdue","V",20,16,NA,2
2013,11,30,"Illinois","Northwestern","H",34,37,NA,2
2013,9,7,"Indiana","Navy","H",35,41,NA,2
2013,9,14,"Indiana","Bowling Green","H",42,10,NA,2
2013,9,21,"Indiana","Missouri","H",28,45,NA,2
2013,10,5,"Indiana","Penn St.","H",44,24,NA,2
2013,10,12,"Indiana","Michigan St.","V",28,42,NA,2
2013,10,19,"Indiana","Michigan","V",47,63,NA,2
2013,11,2,"Indiana","Minnesota","H",39,42,NA,2
2013,11,9,"Indiana","Illinois","H",52,35,NA,2
2013,11,16,"Indiana","Wisconsin","V",3,51,NA,2
2013,11,23,"Indiana","Ohio St.","V",14,42,NA,2
2013,11,30,"Indiana","Purdue","H",56,36,NA,2
2013,8,31,"Iowa","Northern Ill.","H",27,30,NA,2
2013,9,14,"Iowa","Iowa St.","V",27,21,NA,2
2013,9,21,"Iowa","Western Mich.","H",59,3,NA,2
2013,9,28,"Iowa","Minnesota","V",23,7,NA,2
2013,10,5,"Iowa","Michigan St.","H",14,26,NA,2
2013,10,19,"Iowa","Ohio St.","V",24,34,NA,2
2013,10,26,"Iowa","Northwestern","H",17,10,1,2
2013,11,2,"Iowa","Wisconsin","H",9,28,NA,2
2013,11,9,"Iowa","Purdue","V",38,14,NA,2
2013,11,23,"Iowa","Michigan","H",24,21,NA,2
2013,11,29,"Iowa","Nebraska","V",38,17,NA,2
2014,1,1,"Iowa","LSU","N",14,21,NA,2
2013,9,14,"Iowa St.","Iowa","H",21,27,NA,2
2013,9,26,"Iowa St.","Tulsa","V",38,21,NA,2
2013,10,3,"Iowa St.","Texas","H",30,31,NA,2
