"year","month","day","team","opponent","location","teamscore","oppscore","OT","D1"
2013,10,19,"Ark.-Pine Bluff","Southern U.","H",21,29,NA,2
2013,10,26,"Ark.-Pine Bluff","Mississippi Val.","V",38,18,NA,2
2013,11,9,"Ark.-Pine Bluff","Grambling","H",45,42,NA,2
2013,11,16,"Ark.-Pine Bluff","Alabama A&M","V",42,50,NA,2
2013,11,23,"Ark.-Pine Bluff","Prairie View","V",23,43,NA,2
2013,9,14,"Austin Peay","Chattanooga","V",10,42,NA,2
2013,10,5,"Austin Peay","Eastern Ky.","V",3,38,NA,2
2013,10,10,"Austin Peay","Eastern Ill.","H",7,63,NA,2
2013,10,19,"Austin Peay","Murray St.","V",3,31,NA,2
2013,10,26,"Austin Peay","UT Martin","H",14,38,NA,2
2013,11,2,"Austin Peay","Jacksonville St.","H",10,42,NA,2
2013,11,9,"Austin Peay","Tennessee St.","V",6,31,NA,2
2013,11,16,"Austin Peay","Southeast Mo. St.","H",34,36,NA,2
2013,11,23,"Austin Peay","Tennessee Tech","V",0,34,NA,2
2013,9,1,"Bethune-Cookman","Tennessee St.","V",12,9,NA,2
2013,10,5,"Bethune-Cookman","Delaware St.","V",21,7,NA,2
2013,10,12,"Bethune-Cookman","Howard","V",27,6,NA,2
2013,10,19,"Bethune-Cookman","Savannah St.","H",48,21,NA,2
2013,10,26,"Bethune-Cookman","South Carolina St.","H",14,3,NA,2
2013,11,2,"Bethune-Cookman","N.C. Central","V",38,14,NA,2
2013,11,9,"Bethune-Cookman","Norfolk St.","H",24,27,NA,2
2013,11,16,"Bethune-Cookman","Hampton","H",42,12,NA,2
2013,11,23,"Bethune-Cookman","Florida A&M","N",29,10,NA,2
2013,11,30,"Bethune-Cookman","Coastal Caro.","V",24,48,NA,2
2013,9,21,"Brown","Georgetown","H",45,7,NA,2
2013,9,28,"Brown","Harvard","V",23,41,NA,2
2013,10,5,"Brown","Rhode Island","H",31,14,NA,2
2013,10,12,"Brown","Bryant","V",41,14,NA,2
2013,10,19,"Brown","Princeton","H",17,39,NA,2
2013,10,26,"Brown","Cornell","V",42,35,NA,2
2013,11,2,"Brown","Penn","H",27,0,NA,2
2013,11,9,"Brown","Yale","V",17,24,NA,2
2013,11,16,"Brown","Dartmouth","H",20,24,NA,2
2013,11,23,"Brown","Columbia","V",48,7,NA,2
2013,8,31,"Bryant","Holy Cross","H",17,16,NA,2
2013,9,14,"Bryant","Maine","V",22,35,NA,2
2013,9,28,"Bryant","Wagner","V",47,28,NA,2
2013,10,5,"Bryant","Stony Brook","V",13,21,NA,2
2013,10,12,"Bryant","Brown","H",14,41,NA,2
2013,10,19,"Bryant","Sacred Heart","H",28,56,NA,2
2013,10,26,"Bryant","Duquesne","H",42,14,NA,2
2013,11,2,"Bryant","Robert Morris","V",3,24,NA,2
2013,11,9,"Bryant","Saint Francis (PA)","H",20,23,NA,2
2013,11,16,"Bryant","Monmouth","H",18,21,NA,2
2013,11,23,"Bryant","Central Conn. St.","V",29,16,NA,2
2013,9,7,"Bucknell","Marist","H",27,14,NA,2
2013,9,21,"Bucknell","Cornell","V",13,45,NA,2
2013,9,28,"Bucknell","Sacred Heart","H",0,16,NA,2
2013,10,5,"Bucknell","Lafayette","V",7,31,NA,2
2013,10,12,"Bucknell","Holy Cross","H",27,51,NA,2
2013,10,19,"Bucknell","Dartmouth","V",17,14,NA,2
2013,10,26,"Bucknell","Lehigh","H",48,10,NA,2
2013,11,2,"Bucknell","Colgate","V",28,7,NA,2
2013,11,9,"Bucknell","Fordham","V",21,23,NA,2
2013,11,16,"Bucknell","Georgetown","H",17,7,NA,2
2013,11,23,"Bucknell","VMI","V",35,23,NA,2
2013,8,31,"Butler","South Dakota St.","V",14,55,NA,2
2013,9,21,"Butler","Dartmouth","H",23,30,NA,2
2013,9,28,"Butler","Jacksonville","V",45,27,NA,2
2013,10,5,"Butler","Stetson","H",35,15,NA,2
2013,10,12,"Butler","Campbell","H",35,14,NA,2
2013,10,19,"Butler","Drake","H",24,14,NA,2
2013,10,26,"Butler","San Diego","V",14,42,NA,2
2013,11,2,"Butler","Dayton","V",33,30,NA,2
2013,11,9,"Butler","Valparaiso","H",72,12,NA,2
2013,11,16,"Butler","Morehead St.","V",58,27,NA,2
2013,11,30,"Butler","Tennessee St.","H",0,31,NA,2
2013,8,31,"Cal Poly","San Diego","H",38,16,NA,2
2013,9,26,"Cal Poly","Portland St.","V",38,34,NA,2
2013,10,5,"Cal Poly","Yale","H",10,24,NA,2
2013,10,12,"Cal Poly","Weber St.","H",47,0,NA,2
2013,10,19,"Cal Poly","Montana","V",14,21,1,2
2013,10,26,"Cal Poly","Northern Ariz.","H",13,17,NA,2
2013,11,2,"Cal Poly","UC Davis","V",34,16,NA,2
2013,11,9,"Cal Poly","Sacramento St.","H",42,7,NA,2
2013,11,16,"Cal Poly","Eastern Wash.","H",22,35,NA,2
2013,11,23,"Cal Poly","Northern Colo.","V",42,14,NA,2
2013,8,31,"Campbell","Charlotte","V",7,52,NA,2
2013,9,14,"Campbell","Charleston So.","H",10,30,NA,2
2013,9,28,"Campbell","Valparaiso","V",42,49,1,2
2013,10,5,"Campbell","Morehead St.","H",36,45,NA,2
2013,10,12,"Campbell","Butler","V",14,35,NA,2
2013,10,19,"Campbell","Jacksonville","H",45,52,NA,2
2013,10,26,"Campbell","Mercer","H",31,38,NA,2
2013,11,2,"Campbell","Stetson","V",19,18,NA,2
2013,11,9,"Campbell","Marist","H",28,55,NA,2
2013,11,23,"Campbell","Davidson","V",47,14,NA,2
2013,8,29,"Central Ark.","Incarnate Word","H",58,7,NA,2
2013,9,14,"Central Ark.","UT Martin","V",23,24,NA,2
2013,9,21,"Central Ark.","Missouri St.","V",17,13,NA,2
2013,10,5,"Central Ark.","McNeese","H",28,59,NA,2
2013,10,19,"Central Ark.","Lamar University","V",26,24,NA,2
2013,10,26,"Central Ark.","SFA","H",66,31,NA,2
2013,11,2,"Central Ark.","Northwestern St.","V",28,31,NA,2
2013,11,9,"Central Ark.","Southeastern La.","H",31,58,NA,2
2013,11,16,"Central Ark.","Nicholls St.","V",17,10,NA,2
2013,11,23,"Central Ark.","Sam Houston St.","H",49,31,NA,2
2013,8,31,"Central Conn. St.","James Madison","V",14,38,NA,2
2013,9,7,"Central Conn. St.","Lehigh","V",44,51,1,2
2013,9,14,"Central Conn. St.","Holy Cross","H",21,52,NA,2
2013,9,21,"Central Conn. St.","Albany (NY)","V",20,17,NA,2
2013,9,28,"Central Conn. St.","Rhode Island","V",7,42,NA,2
2013,10,5,"Central Conn. St.","Saint Francis (PA)","H",38,29,NA,2
2013,10,12,"Central Conn. St.","Sacred Heart","V",36,59,NA,2
2013,11,2,"Central Conn. St.","Wagner","V",52,17,NA,2
2013,11,9,"Central Conn. St.","Robert Morris","H",21,54,NA,2
2013,11,16,"Central Conn. St.","Duquesne","V",21,24,NA,2
2013,11,23,"Central Conn. St.","Bryant","H",16,29,NA,2
2013,8,31,"Charleston So.","The Citadel","V",32,29,NA,2
2013,9,14,"Charleston So.","Campbell","V",30,10,NA,2
2013,9,21,"Charleston So.","Norfolk St.","V",20,12,NA,2
2013,10,12,"Charleston So.","VMI","V",25,17,NA,2
2013,10,26,"Charleston So.","Charlotte","H",36,14,NA,2
2013,11,2,"Charleston So.","Presbyterian","V",27,16,NA,2
2013,11,9,"Charleston So.","Coastal Caro.","H",31,26,NA,2
2013,11,16,"Charleston So.","Gardner-Webb","V",10,27,NA,2
2013,11,23,"Charleston So.","Liberty","H",14,56,NA,2
2013,8,31,"Charlotte","Campbell","H",52,7,NA,2
2013,9,14,"Charlotte","N.C. Central","H",13,40,NA,2
2013,9,21,"Charlotte","James Madison","V",7,34,NA,2
2013,9,28,"Charlotte","Presbyterian","V",45,21,NA,2
2013,10,5,"Charlotte","Gardner-Webb","H",53,51,NA,2
2013,10,26,"Charlotte","Charleston So.","V",14,36,NA,2
2013,11,2,"Charlotte","Coastal Caro.","V",25,50,NA,2
2013,11,23,"Charlotte","Morehead St.","V",61,17,NA,2
2013,8,29,"Chattanooga","UT Martin","H",21,31,NA,2
2013,9,14,"Chattanooga","Austin Peay","H",42,10,NA,2
2013,10,5,"Chattanooga","Western Caro.","H",42,21,NA,2
2013,10,12,"Chattanooga","Furman","H",31,9,NA,2
2013,10,19,"Chattanooga","Elon","V",20,9,NA,2
2013,10,26,"Chattanooga","The Citadel","H",28,24,NA,2
2013,11,9,"Chattanooga","Wofford","H",20,10,NA,2
2013,11,16,"Chattanooga","Samford","V",14,17,1,2
2013,8,31,"Coastal Caro.","South Carolina St.","V",27,20,NA,2
2013,9,7,"Coastal Caro.","Furman","H",35,28,NA,2
2013,9,14,"Coastal Caro.","Eastern Ky.","V",51,32,NA,2
2013,9,21,"Coastal Caro.","Hampton","H",50,17,NA,2
2013,9,28,"Coastal Caro.","Elon","V",53,28,NA,2
2013,10,12,"Coastal Caro.","Gardner-Webb","H",42,7,NA,2
2013,10,19,"Coastal Caro.","Liberty","V",55,52,2,2
2013,10,26,"Coastal Caro.","VMI","H",66,27,NA,2
2013,11,2,"Coastal Caro.","Charlotte","H",50,25,NA,2
2013,11,9,"Coastal Caro.","Charleston So.","V",26,31,NA,2
2013,11,16,"Coastal Caro.","Presbyterian","H",46,13,NA,2
2013,11,30,"Coastal Caro.","Bethune-Cookman","H",48,24,NA,2
2013,12,7,"Coastal Caro.","Montana","V",42,35,NA,2
2013,12,14,"Coastal Caro.","North Dakota St.","V",14,48,NA,2
2013,9,7,"Colgate","Albany (NY)","H",34,37,NA,2
2013,9,14,"Colgate","New Hampshire","V",23,53,NA,2
2013,9,21,"Colgate","Yale","H",22,39,NA,2
2013,10,5,"Colgate","Cornell","V",41,20,NA,2
2013,10,12,"Colgate","Stony Brook","H",3,27,NA,2
2013,10,19,"Colgate","Holy Cross","V",28,24,NA,2
2013,10,26,"Colgate","Georgetown","V",34,14,NA,2
2013,11,2,"Colgate","Bucknell","H",7,28,NA,2
2013,11,9,"Colgate","Lafayette","V",28,24,NA,2
2013,11,16,"Colgate","Lehigh","H",14,31,NA,2
2013,11,23,"Colgate","Fordham","H",19,56,NA,2
2013,9,21,"Columbia","Fordham","V",7,52,NA,2
2013,9,28,"Columbia","Monmouth","H",14,37,NA,2
2013,10,5,"Columbia","Princeton","V",7,53,NA,2
2013,10,12,"Columbia","Lehigh","H",10,24,NA,2
2013,10,19,"Columbia","Penn","H",7,21,NA,2
2013,10,26,"Columbia","Dartmouth","V",0,56,NA,2
2013,11,2,"Columbia","Yale","V",12,53,NA,2
2013,11,9,"Columbia","Harvard","H",0,34,NA,2
2013,11,16,"Columbia","Cornell","V",9,24,NA,2
2013,11,23,"Columbia","Brown","H",7,48,NA,2
2013,9,21,"Cornell","Bucknell","H",45,13,NA,2
2013,9,28,"Cornell","Yale","V",23,38,NA,2
2013,10,5,"Cornell","Colgate","H",20,41,NA,2
2013,10,12,"Cornell","Harvard","H",24,34,NA,2
2013,10,19,"Cornell","Monmouth","V",23,48,NA,2
2013,10,26,"Cornell","Brown","H",35,42,NA,2
2013,11,2,"Cornell","Princeton","V",20,53,NA,2
2013,11,9,"Cornell","Dartmouth","V",6,34,NA,2
2013,11,16,"Cornell","Columbia","H",24,9,NA,2
2013,11,23,"Cornell","Penn","V",42,41,NA,2
2013,9,21,"Dartmouth","Butler","V",30,23,NA,2
2013,9,28,"Dartmouth","Holy Cross","H",28,31,NA,2
2013,10,5,"Dartmouth","Penn","V",31,37,4,2
2013,10,12,"Dartmouth","Yale","H",20,13,NA,2
2013,10,19,"Dartmouth","Bucknell","H",14,17,NA,2
2013,10,26,"Dartmouth","Columbia","H",56,0,NA,2
2013,11,2,"Dartmouth","Harvard","V",21,24,NA,2
2013,11,9,"Dartmouth","Cornell","H",34,6,NA,2
2013,11,16,"Dartmouth","Brown","V",24,20,NA,2
2013,11,23,"Dartmouth","Princeton","H",28,24,NA,2
2013,9,7,"Davidson","Georgetown","V",6,42,NA,2
2013,9,28,"Davidson","Morehead St.","V",14,45,NA,2
2013,10,5,"Davidson","Dayton","V",8,40,NA,2
2013,10,12,"Davidson","Drake","H",6,27,NA,2
2013,10,19,"Davidson","Marist","H",14,42,NA,2
2013,10,26,"Davidson","Jacksonville","V",13,56,NA,2
2013,11,2,"Davidson","Mercer","H",26,51,NA,2
2013,11,9,"Davidson","Stetson","V",13,26,NA,2
2013,11,23,"Davidson","Campbell","H",14,47,NA,2
2013,8,29,"Dayton","Youngstown St.","V",10,28,NA,2
2013,9,7,"Dayton","Duquesne","H",23,20,NA,2
2013,9,14,"Dayton","Robert Morris","V",21,14,NA,2
2013,9,28,"Dayton","Marist","H",20,31,NA,2
2013,10,5,"Dayton","Davidson","H",40,8,NA,2
2013,10,12,"Dayton","Stetson","V",49,20,NA,2
2013,10,19,"Dayton","San Diego","H",45,38,2,2
2013,10,26,"Dayton","Morehead St.","V",42,14,NA,2
2013,11,2,"Dayton","Butler","H",30,33,NA,2
2013,11,9,"Dayton","Drake","V",10,36,NA,2
2013,11,16,"Dayton","Valparaiso","V",45,20,NA,2
2013,8,29,"Delaware","Jacksonville","H",51,35,NA,2
2013,9,7,"Delaware","Delaware St.","H",42,21,NA,2
2013,9,21,"Delaware","Wagner","H",49,9,NA,2
2013,9,28,"Delaware","James Madison","H",29,22,NA,2
2013,10,5,"Delaware","Maine","V",28,62,NA,2
2013,10,12,"Delaware","Albany (NY)","H",33,30,NA,2
2013,10,26,"Delaware","Rhode Island","V",35,13,NA,2
2013,11,2,"Delaware","Towson","V",32,31,NA,2
2013,11,9,"Delaware","William & Mary","H",10,24,NA,2
2013,11,16,"Delaware","Richmond","H",43,46,NA,2
2013,11,23,"Delaware","Villanova","V",34,35,NA,2
2013,9,7,"Delaware St.","Delaware","V",21,42,NA,2
2013,9,14,"Delaware St.","Towson","V",7,49,NA,2
2013,9,21,"Delaware St.","North Dakota St.","V",0,51,NA,2
2013,9,28,"Delaware St.","Savannah St.","V",24,22,NA,2
2013,10,5,"Delaware St.","Bethune-Cookman","H",7,21,NA,2
2013,10,12,"Delaware St.","Norfolk St.","H",14,7,NA,2
2013,10,19,"Delaware St.","N.C. A&T","V",12,7,NA,2
2013,10,26,"Delaware St.","Hampton","V",7,30,NA,2
2013,11,2,"Delaware St.","Howard","H",22,20,NA,2
2013,11,16,"Delaware St.","Florida A&M","V",29,21,NA,2
2013,11,23,"Delaware St.","Morgan St.","H",26,31,NA,2
2013,9,7,"Drake","UNI","V",14,45,NA,2
2013,9,28,"Drake","Mercer","V",17,31,NA,2
2013,10,5,"Drake","Jacksonville","H",27,17,NA,2
2013,10,12,"Drake","Davidson","V",27,6,NA,2
2013,10,19,"Drake","Butler","V",14,24,NA,2
2013,10,26,"Drake","Valparaiso","H",23,10,NA,2
2013,11,2,"Drake","Morehead St.","H",56,14,NA,2
2013,11,9,"Drake","Dayton","H",36,10,NA,2
2013,11,16,"Drake","San Diego","V",13,23,NA,2
2013,8,31,"Duquesne","Albany (NY)","H",35,24,NA,2
2013,9,7,"Duquesne","Dayton","V",20,23,NA,2
2013,9,21,"Duquesne","Youngstown St.","V",17,59,NA,2
2013,10,12,"Duquesne","Wagner","H",34,7,NA,2
2013,10,19,"Duquesne","Robert Morris","V",21,20,NA,2
2013,10,26,"Duquesne","Bryant","V",14,42,NA,2
2013,11,2,"Duquesne","Saint Francis (PA)","H",21,10,NA,2
2013,11,9,"Duquesne","Sacred Heart","V",0,10,NA,2
2013,11,16,"Duquesne","Central Conn. St.","H",24,21,NA,2
2013,11,23,"Duquesne","Monmouth","V",33,23,NA,2
2013,9,7,"Eastern Ill.","Southern Ill.","V",40,37,2,2
2013,9,14,"Eastern Ill.","Illinois St.","H",57,24,NA,2
2013,9,28,"Eastern Ill.","Eastern Ky.","H",42,7,NA,2
2013,10,10,"Eastern Ill.","Austin Peay","V",63,7,NA,2
2013,10,19,"Eastern Ill.","Southeast Mo. St.","H",55,33,NA,2
2013,10,26,"Eastern Ill.","Tennessee St.","V",34,16,NA,2
2013,11,2,"Eastern Ill.","Tennessee Tech","H",56,21,NA,2
2013,11,9,"Eastern Ill.","Murray St.","V",37,17,NA,2
2013,11,16,"Eastern Ill.","Jacksonville St.","H",52,14,NA,2
2013,11,23,"Eastern Ill.","UT Martin","V",70,22,NA,2
2013,12,7,"Eastern Ill.","Tennessee St.","H",51,10,NA,2
2013,12,13,"Eastern Ill.","Towson","H",39,49,NA,2
2013,8,29,"Eastern Ky.","Robert Morris","H",38,6,NA,2
2013,9,14,"Eastern Ky.","Coastal Caro.","H",32,51,NA,2
2013,9,21,"Eastern Ky.","Morehead St.","V",56,24,NA,2
2013,9,28,"Eastern Ky.","Eastern Ill.","V",7,42,NA,2
2013,10,5,"Eastern Ky.","Austin Peay","H",38,3,NA,2
2013,10,19,"Eastern Ky.","Tennessee Tech","H",24,10,NA,2
2013,10,26,"Eastern Ky.","Southeast Mo. St.","V",31,7,NA,2
2013,11,2,"Eastern Ky.","Tennessee St.","H",44,0,NA,2
2013,11,9,"Eastern Ky.","Jacksonville St.","V",10,68,NA,2
2013,11,16,"Eastern Ky.","UT Martin","H",7,16,NA,2
2013,11,23,"Eastern Ky.","Murray St.","V",27,34,1,2
2013,9,28,"Eastern Wash.","Sam Houston St.","V",34,49,NA,2
2013,10,5,"Eastern Wash.","Weber St.","H",41,19,NA,2
2013,10,12,"Eastern Wash.","North Dakota","V",35,14,NA,2
2013,10,19,"Eastern Wash.","Southern Utah","H",34,10,NA,2
2013,10,26,"Eastern Wash.","Montana","V",42,37,NA,2
2013,11,2,"Eastern Wash.","Idaho St.","V",55,34,NA,2
2013,11,9,"Eastern Wash.","Montana St.","H",54,29,NA,2
2013,11,16,"Eastern Wash.","Cal Poly","V",35,22,NA,2
2013,11,23,"Eastern Wash.","Portland St.","H",42,41,NA,2
2013,12,7,"Eastern Wash.","South Dakota St.","H",41,17,NA,2
2013,12,14,"Eastern Wash.","Jacksonville St.","H",35,24,NA,2
2013,12,21,"Eastern Wash.","Towson","H",31,35,NA,2
2013,9,14,"Elon","N.C. A&T","V",10,23,NA,2
2013,9,28,"Elon","Coastal Caro.","H",28,53,NA,2
2013,10,5,"Elon","Furman","V",28,25,NA,2
2013,10,12,"Elon","Wofford","V",27,31,NA,2
2013,10,19,"Elon","Chattanooga","H",9,20,NA,2
2013,10,26,"Elon","Western Caro.","V",24,27,1,2
2013,11,9,"Elon","The Citadel","H",10,35,NA,2
2013,11,23,"Elon","Samford","V",32,33,NA,2
2013,9,1,"Florida A&M","Mississippi Val.","N",27,10,NA,2
2013,9,7,"Florida A&M","Tennessee St.","H",7,27,NA,2
2013,9,14,"Florida A&M","Samford","H",20,27,NA,2
2013,10,5,"Florida A&M","Morgan St.","V",21,34,NA,2
2013,10,12,"Florida A&M","Savannah St.","V",27,14,NA,2
2013,10,19,"Florida A&M","Howard","H",10,21,NA,2
2013,10,26,"Florida A&M","N.C. A&T","H",13,20,1,2
2013,11,2,"Florida A&M","Norfolk St.","V",16,6,NA,2
2013,11,9,"Florida A&M","South Carolina St.","V",21,25,NA,2
2013,11,16,"Florida A&M","Delaware St.","H",21,29,NA,2
2013,11,23,"Florida A&M","Bethune-Cookman","N",10,29,NA,2
2013,8,29,"Fordham","Rhode Island","H",51,26,NA,2
2013,9,7,"Fordham","Villanova","H",27,24,NA,2
2013,9,21,"Fordham","Columbia","H",52,7,NA,2
2013,9,28,"Fordham","Saint Francis (PA)","V",38,20,NA,2
2013,10,5,"Fordham","Lehigh","H",52,34,NA,2
2013,10,12,"Fordham","Georgetown","V",34,12,NA,2
2013,10,19,"Fordham","Yale","V",52,31,NA,2
2013,11,2,"Fordham","Holy Cross","H",32,30,NA,2
2013,11,9,"Fordham","Bucknell","H",23,21,NA,2
2013,11,16,"Fordham","Lafayette","V",14,27,NA,2
2013,11,23,"Fordham","Colgate","V",56,19,NA,2
2013,11,30,"Fordham","Sacred Heart","H",37,27,NA,2
2013,12,7,"Fordham","Towson","V",28,48,NA,2
2013,8,31,"Furman","Gardner-Webb","V",21,28,NA,2
2013,9,7,"Furman","Coastal Caro.","V",28,35,NA,2
2013,9,14,"Furman","Presbyterian","H",21,20,NA,2
2013,9,28,"Furman","The Citadel","V",24,17,NA,2
2013,10,5,"Furman","Elon","H",25,28,NA,2
2013,10,12,"Furman","Chattanooga","V",9,31,NA,2
2013,11,9,"Furman","Samford","H",35,17,NA,2
2013,11,16,"Furman","Western Caro.","V",32,20,NA,2
2013,11,23,"Furman","Wofford","H",27,14,NA,2
2013,11,30,"Furman","South Carolina St.","V",30,20,NA,2
2013,12,7,"Furman","North Dakota St.","V",7,38,NA,2
2013,8,31,"Gardner-Webb","Furman","H",28,21,NA,2
2013,9,14,"Gardner-Webb","Richmond","H",12,10,NA,2
2013,9,21,"Gardner-Webb","Wofford","V",3,0,NA,2
2013,10,5,"Gardner-Webb","Charlotte","V",51,53,NA,2
2013,10,12,"Gardner-Webb","Coastal Caro.","V",7,42,NA,2
2013,10,26,"Gardner-Webb","Liberty","H",0,24,NA,2
2013,11,9,"Gardner-Webb","VMI","V",9,27,NA,2
2013,11,16,"Gardner-Webb","Charleston So.","H",27,10,NA,2
2013,11,23,"Gardner-Webb","Presbyterian","V",20,13,NA,2
2013,8,31,"Georgetown","Wagner","V",21,28,NA,2
2013,9,7,"Georgetown","Davidson","H",42,6,NA,2
2013,9,14,"Georgetown","Marist","H",23,43,NA,2
2013,9,21,"Georgetown","Brown","V",7,45,NA,2
2013,9,28,"Georgetown","Princeton","H",22,50,NA,2
2013,10,12,"Georgetown","Fordham","H",12,34,NA,2
2013,10,19,"Georgetown","Lehigh","V",24,45,NA,2
2013,10,26,"Georgetown","Colgate","H",14,34,NA,2
2013,11,2,"Georgetown","Lafayette","H",27,45,NA,2
2013,11,16,"Georgetown","Bucknell","V",7,17,NA,2
2013,11,23,"Georgetown","Holy Cross","V",28,21,NA,2
2013,8,31,"Grambling","Alabama A&M","H",9,23,NA,2
2013,9,21,"Grambling","Alabama St.","V",21,52,NA,2
2013,9,28,"Grambling","Lamar University","H",16,27,NA,2
2013,10,5,"Grambling","Prairie View","N",3,31,NA,2
2013,10,12,"Grambling","Alcorn","N",0,48,NA,2
2013,10,26,"Grambling","Texas Southern","H",17,23,1,2
2013,11,2,"Grambling","Mississippi Val.","H",47,40,NA,2
2013,11,9,"Grambling","Ark.-Pine Bluff","V",42,45,NA,2
2013,11,30,"Grambling","Southern U.","N",17,40,NA,2
2013,8,29,"Hampton","Western Ill.","V",9,42,NA,2
2013,9,7,"Hampton","William & Mary","V",7,31,NA,2
2013,9,14,"Hampton","Tennessee Tech","H",27,30,NA,2
2013,9,21,"Hampton","Coastal Caro.","V",17,50,NA,2
2013,9,28,"Hampton","South Carolina St.","V",6,30,NA,2
2013,10,12,"Hampton","N.C. A&T","H",31,26,NA,2
2013,10,19,"Hampton","Norfolk St.","V",27,17,NA,2
2013,10,26,"Hampton","Delaware St.","H",30,7,NA,2
2013,11,2,"Hampton","Morgan St.","V",27,30,NA,2
2013,11,9,"Hampton","N.C. Central","H",29,21,NA,2
2013,11,16,"Hampton","Bethune-Cookman","V",12,42,NA,2
2013,11,23,"Hampton","Howard","H",39,42,1,2
2013,9,21,"Harvard","San Diego","V",42,20,NA,2
2013,9,28,"Harvard","Brown","H",41,23,NA,2
2013,10,5,"Harvard","Holy Cross","V",41,35,3,2
2013,10,12,"Harvard","Cornell","V",34,24,NA,2
2013,10,19,"Harvard","Lafayette","H",35,16,NA,2
2013,10,26,"Harvard","Princeton","H",48,51,3,2
2013,11,2,"Harvard","Dartmouth","H",24,21,NA,2
2013,11,9,"Harvard","Columbia","V",34,0,NA,2
2013,11,16,"Harvard","Penn","H",38,30,NA,2
2013,11,23,"Harvard","Yale","V",34,7,NA,2
2013,8,31,"Holy Cross","Bryant","V",16,17,NA,2
2013,9,7,"Holy Cross","Towson","H",7,49,NA,2
2013,9,14,"Holy Cross","Central Conn. St.","V",52,21,NA,2
2013,9,21,"Holy Cross","Monmouth","H",14,21,NA,2
2013,9,28,"Holy Cross","Dartmouth","V",31,28,NA,2
2013,10,5,"Holy Cross","Harvard","H",35,41,3,2
2013,10,12,"Holy Cross","Bucknell","V",51,27,NA,2
2013,10,19,"Holy Cross","Colgate","H",24,28,NA,2
